
1501385400.000,Sunday, 2017-07-30, 05:30:00,54.367,24.600,21.000,24.000,1501385557.429,Sunday, 2017-07-30, 05:32:37,
1501385700.000,Sunday, 2017-07-30, 05:35:00,54.300,24.600,21.000,24.000,1501385854.908,Sunday, 2017-07-30, 05:37:34,
1501386000.000,Sunday, 2017-07-30, 05:40:00,54.233,24.600,21.000,24.000,1501386154.907,Sunday, 2017-07-30, 05:42:34,
1501386300.000,Sunday, 2017-07-30, 05:45:00,54.233,24.600,21.000,24.000,1501386454.908,Sunday, 2017-07-30, 05:47:34,
1501386600.000,Sunday, 2017-07-30, 05:50:00,54.200,24.600,21.000,24.000,1501386754.897,Sunday, 2017-07-30, 05:52:34,
1501386900.000,Sunday, 2017-07-30, 05:55:00,54.200,24.600,21.000,24.000,1501387054.908,Sunday, 2017-07-30, 05:57:34,
1501387200.000,Sunday, 2017-07-30, 06:00:00,54.233,24.600,21.000,24.000,1501387354.908,Sunday, 2017-07-30, 06:02:34,
1501387500.000,Sunday, 2017-07-30, 06:05:00,54.200,24.600,21.000,24.000,1501387657.439,Sunday, 2017-07-30, 06:07:37,
1501387800.000,Sunday, 2017-07-30, 06:10:00,54.267,24.567,21.000,24.000,1501387957.407,Sunday, 2017-07-30, 06:12:37,
1501388100.000,Sunday, 2017-07-30, 06:15:00,54.433,24.567,21.000,24.000,1501388254.897,Sunday, 2017-07-30, 06:17:34,
1501388400.000,Sunday, 2017-07-30, 06:20:00,54.600,24.533,21.000,24.000,1501388554.882,Sunday, 2017-07-30, 06:22:34,
1501388700.000,Sunday, 2017-07-30, 06:25:00,54.500,24.567,21.000,24.000,1501388857.437,Sunday, 2017-07-30, 06:27:37,
1501389000.000,Sunday, 2017-07-30, 06:30:00,54.400,24.600,21.000,24.000,1501389154.908,Sunday, 2017-07-30, 06:32:34,
1501389300.000,Sunday, 2017-07-30, 06:35:00,54.300,24.567,21.000,24.000,1501389454.907,Sunday, 2017-07-30, 06:37:34,
1501389600.000,Sunday, 2017-07-30, 06:40:00,54.133,24.533,21.000,24.000,1501389757.439,Sunday, 2017-07-30, 06:42:37,
1501389900.000,Sunday, 2017-07-30, 06:45:00,54.100,24.600,21.000,24.000,1501390057.439,Sunday, 2017-07-30, 06:47:37,
1501390200.000,Sunday, 2017-07-30, 06:50:00,54.100,24.533,21.000,24.000,1501390357.437,Sunday, 2017-07-30, 06:52:37,
1501390500.000,Sunday, 2017-07-30, 06:55:00,54.100,24.600,21.000,24.000,1501390654.854,Sunday, 2017-07-30, 06:57:34,
1501390800.000,Sunday, 2017-07-30, 07:00:00,54.333,24.567,21.000,24.000,1501390954.908,Sunday, 2017-07-30, 07:02:34,
1501391100.000,Sunday, 2017-07-30, 07:05:00,54.500,24.567,21.000,24.000,1501391254.854,Sunday, 2017-07-30, 07:07:34,
1501391400.000,Sunday, 2017-07-30, 07:10:00,54.633,24.600,21.000,24.000,1501391554.909,Sunday, 2017-07-30, 07:12:34,
1501391700.000,Sunday, 2017-07-30, 07:15:00,54.467,24.600,22.333,24.333,1501391854.908,Sunday, 2017-07-30, 07:17:34,
1501392000.000,Sunday, 2017-07-30, 07:20:00,54.367,24.600,21.000,24.000,1501392154.908,Sunday, 2017-07-30, 07:22:34,
1501392300.000,Sunday, 2017-07-30, 07:25:00,54.300,24.600,21.000,24.000,1501392454.906,Sunday, 2017-07-30, 07:27:34,
1501392600.000,Sunday, 2017-07-30, 07:30:00,54.400,24.600,21.000,24.000,1501392754.908,Sunday, 2017-07-30, 07:32:34,
1501392900.000,Sunday, 2017-07-30, 07:35:00,54.433,24.533,21.000,24.000,1501393057.440,Sunday, 2017-07-30, 07:37:37,
1501393200.000,Sunday, 2017-07-30, 07:40:00,54.300,24.600,21.000,24.000,1501393359.966,Sunday, 2017-07-30, 07:42:39,
1501393500.000,Sunday, 2017-07-30, 07:45:00,54.200,24.600,21.000,24.000,1501393654.907,Sunday, 2017-07-30, 07:47:34,
1501393800.000,Sunday, 2017-07-30, 07:50:00,54.267,24.600,21.000,24.000,1501393954.909,Sunday, 2017-07-30, 07:52:34,
1501394100.000,Sunday, 2017-07-30, 07:55:00,54.167,24.600,21.000,24.000,1501394254.909,Sunday, 2017-07-30, 07:57:34,
1501394400.000,Sunday, 2017-07-30, 08:00:00,54.033,24.600,21.000,24.000,1501394554.889,Sunday, 2017-07-30, 08:02:34,
1501394700.000,Sunday, 2017-07-30, 08:05:00,53.967,24.600,21.000,24.000,1501394857.438,Sunday, 2017-07-30, 08:07:37,
1501395000.000,Sunday, 2017-07-30, 08:10:00,54.133,24.600,21.000,24.000,1501395154.864,Sunday, 2017-07-30, 08:12:34,
1501395300.000,Sunday, 2017-07-30, 08:15:00,54.100,24.600,21.000,24.000,1501395457.434,Sunday, 2017-07-30, 08:17:37,
1501395600.000,Sunday, 2017-07-30, 08:20:00,54.200,24.600,21.000,24.000,1501395754.908,Sunday, 2017-07-30, 08:22:34,
1501395900.000,Sunday, 2017-07-30, 08:25:00,54.100,24.600,21.000,24.000,1501396057.437,Sunday, 2017-07-30, 08:27:37,
1501396200.000,Sunday, 2017-07-30, 08:30:00,54.000,24.600,21.000,24.000,1501396354.885,Sunday, 2017-07-30, 08:32:34,
1501396500.000,Sunday, 2017-07-30, 08:35:00,54.000,24.600,21.000,24.000,1501396654.822,Sunday, 2017-07-30, 08:37:34,
1501396800.000,Sunday, 2017-07-30, 08:40:00,53.900,24.600,21.000,24.000,1501396959.966,Sunday, 2017-07-30, 08:42:39,
1501397100.000,Sunday, 2017-07-30, 08:45:00,53.900,24.600,21.000,24.000,1501397257.439,Sunday, 2017-07-30, 08:47:37,
